	UF	televisao por assinatura	televisao com recepcao de sinal digital de tv abertaa	V02270	rede celular 3G ou 4G	conexao discada	banda larga	rendimento mensal domiciliar per capita
40323	10	1.0	1.0	2	4.0	4.0	2.0	4.0
40324	10	3.0	1.0	2	4.0	4.0	2.0	4.0
40325	10	3.0	1.0	1	2.0	4.0	2.0	4.0
40326	10	1.0	1.0	1	4.0	4.0	2.0	4.0
40329	10	3.0	3.0	0	2.0	4.0	4.0	2.0
40330	10	3.0	1.0	1	2.0	4.0	2.0	1.0
40331	10	3.0	3.0	0	2.0	4.0	4.0	3.0
40332	10	3.0	3.0	1	2.0	4.0	2.0	4.0
40334	10	1.0	1.0	1	4.0	4.0	2.0	2.0
40335	10	1.0	1.0	2	2.0	4.0	2.0	2.0
40336	10	3.0	1.0	1	2.0	4.0	2.0	2.0
40338	10	1.0	1.0	1	2.0	4.0	2.0	3.0
40342	10	3.0	3.0	0	2.0	4.0	4.0	1.0
40345	10	3.0	1.0	2	2.0	4.0	2.0	3.0
40348	10	3.0	1.0	1	4.0	4.0	2.0	3.0
40351	10	3.0	3.0	1	4.0	4.0	2.0	2.0
40353	10	3.0	3.0	0	4.0	4.0	2.0	2.0
40357	10	3.0	1.0	1	2.0	4.0	2.0	4.0
40359	10	3.0	3.0	0	2.0	4.0	2.0	3.0
40360	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40365	10	3.0	3.0	0	2.0	4.0	2.0	1.0
40366	10	3.0	3.0	0	2.0	4.0	4.0	1.0
40367	10	3.0	3.0	0	2.0	4.0	4.0	3.0
40368	10	3.0	3.0	0	2.0	4.0	4.0	99.0
40370	10	3.0	1.0	1	4.0	4.0	2.0	3.0
40371	10	1.0	1.0	1	2.0	4.0	2.0	2.0
40372	10	3.0	1.0	1	4.0	4.0	2.0	3.0
40379	10	3.0	3.0	1	2.0	4.0	2.0	3.0
40380	10	3.0	3.0	0	2.0	4.0	2.0	1.0
40381	10	3.0	3.0	0	2.0	4.0	2.0	3.0
40387	10	3.0	1.0	1	2.0	4.0	4.0	2.0
40388	10	3.0	3.0	0	2.0	4.0	4.0	1.0
40389	10	1.0	1.0	1	2.0	4.0	2.0	4.0
40390	10	3.0	3.0	0	2.0	4.0	2.0	2.0
40392	10	3.0	1.0	2	2.0	4.0	2.0	3.0
40395	10	3.0	1.0	1	2.0	4.0	4.0	4.0
40399	10	3.0	1.0	1	2.0	4.0	2.0	6.0
40400	10	3.0	1.0	1	2.0	4.0	2.0	1.0
40401	10	3.0	3.0	0	2.0	4.0	2.0	3.0
40402	10	3.0	3.0	1	2.0	4.0	2.0	3.0
40404	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40410	10	3.0	1.0	1	2.0	4.0	2.0	2.0
40417	10	3.0	3.0	0	4.0	4.0	2.0	2.0
40421	10	3.0	1.0	1	4.0	4.0	2.0	1.0
40422	10	3.0	1.0	1	2.0	4.0	2.0	2.0
40423	10	1.0	1.0	1	4.0	4.0	2.0	5.0
40425	10	1.0	1.0	1	2.0	4.0	4.0	2.0
40426	10	3.0	1.0	1	4.0	4.0	2.0	1.0
40427	10	3.0	1.0	1	4.0	4.0	2.0	1.0
40428	10	3.0	1.0	2	4.0	4.0	2.0	1.0
40430	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40432	10	3.0	1.0	1	2.0	4.0	4.0	3.0
40433	10	1.0	3.0	0	2.0	4.0	4.0	1.0
40434	10	3.0	1.0	3	2.0	4.0	4.0	3.0
40435	10	3.0	3.0	1	2.0	4.0	2.0	5.0
40437	10	1.0	1.0	1	2.0	4.0	2.0	1.0
40440	10	3.0	3.0	0	4.0	4.0	2.0	1.0
40441	10	3.0	1.0	1	2.0	4.0	4.0	2.0
40444	10	1.0	1.0	1	4.0	4.0	2.0	3.0
40456	10	1.0	1.0	1	2.0	4.0	2.0	3.0
40461	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40467	10	1.0	1.0	1	2.0	4.0	2.0	2.0
40468	10	3.0	1.0	1	2.0	4.0	2.0	2.0
40470	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40471	10	1.0	3.0	2	4.0	4.0	2.0	4.0
40472	10	3.0	1.0	1	4.0	4.0	2.0	3.0
40474	10	1.0	5.0	0	4.0	4.0	2.0	3.0
40481	10	3.0	1.0	1	2.0	4.0	2.0	2.0
40484	10	1.0	1.0	1	4.0	4.0	2.0	3.0
40493	10	3.0	1.0	1	2.0	4.0	2.0	99.0
40495	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40504	10	3.0	5.0	1	2.0	4.0	4.0	4.0
40507	10	1.0	5.0	1	4.0	4.0	2.0	4.0
40510	10	3.0	1.0	2	4.0	4.0	2.0	3.0
40520	10	3.0	5.0	1	2.0	4.0	4.0	2.0
40525	10	3.0	3.0	0	4.0	4.0	2.0	3.0
40539	10	3.0	3.0	0	2.0	4.0	4.0	2.0
40555	10	3.0	3.0	0	2.0	4.0	4.0	3.0
40556	10	3.0	5.0	1	2.0	4.0	4.0	3.0
40557	10	3.0	1.0	1	2.0	4.0	4.0	2.0
40560	10	3.0	3.0	0	2.0	4.0	4.0	1.0
40561	10	3.0	3.0	0	2.0	4.0	4.0	3.0
40571	10	3.0	3.0	0	2.0	4.0	4.0	1.0
40582	10	1.0	1.0	1	2.0	4.0	2.0	6.0
40587	10	3.0	1.0	1	4.0	4.0	2.0	1.0
40589	10	1.0	3.0	2	4.0	4.0	2.0	3.0
40590	10	3.0	1.0	0	4.0	4.0	2.0	1.0
40592	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40598	10	3.0	1.0	1	4.0	4.0	2.0	2.0
40601	10	3.0	1.0	1	4.0	4.0	2.0	4.0
40603	10	1.0	1.0	1	2.0	4.0	4.0	4.0
40605	10	3.0	1.0	1	2.0	4.0	2.0	4.0
40613	10	3.0	1.0	1	2.0	4.0	2.0	4.0
40615	10	3.0	1.0	1	2.0	4.0	4.0	4.0
40616	10	3.0	1.0	1	2.0	4.0	4.0	2.0
40617	10	3.0	3.0	1	2.0	4.0	2.0	3.0
40619	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40620	10	1.0	1.0	1	2.0	4.0	2.0	3.0
40621	10	1.0	1.0	1	2.0	4.0	2.0	3.0
40624	10	3.0	3.0	0	2.0	4.0	2.0	3.0
40625	10	1.0	1.0	1	2.0	4.0	2.0	4.0
40626	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40627	10	1.0	1.0	1	2.0	4.0	2.0	3.0
40628	10	1.0	1.0	2	2.0	4.0	2.0	4.0
40629	10	1.0	3.0	0	2.0	4.0	2.0	3.0
40631	10	3.0	3.0	1	2.0	4.0	4.0	3.0
40635	10	1.0	1.0	1	2.0	4.0	2.0	3.0
40636	10	3.0	1.0	1	2.0	4.0	2.0	2.0
40637	10	3.0	1.0	1	2.0	4.0	2.0	5.0
40638	10	3.0	1.0	1	2.0	4.0	2.0	4.0
40642	10	3.0	1.0	2	2.0	4.0	2.0	3.0
40643	10	3.0	1.0	1	4.0	4.0	2.0	3.0
40646	10	3.0	1.0	1	2.0	4.0	2.0	4.0
40647	10	3.0	1.0	0	2.0	4.0	4.0	4.0
40648	10	3.0	3.0	1	2.0	4.0	2.0	4.0
40649	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40650	10	3.0	1.0	1	2.0	4.0	4.0	2.0
40651	10	3.0	1.0	1	2.0	4.0	2.0	2.0
40654	10	3.0	3.0	0	2.0	4.0	2.0	3.0
40658	10	3.0	1.0	1	2.0	4.0	2.0	4.0
40660	10	3.0	1.0	1	2.0	4.0	4.0	1.0
40662	10	3.0	1.0	2	4.0	4.0	2.0	6.0
40666	10	1.0	1.0	1	2.0	4.0	2.0	3.0
40669	10	1.0	1.0	1	2.0	4.0	2.0	6.0
40673	10	1.0	1.0	1	2.0	4.0	2.0	3.0
40674	10	3.0	1.0	1	2.0	4.0	2.0	2.0
40675	10	3.0	3.0	0	2.0	4.0	2.0	3.0
40676	10	1.0	1.0	1	2.0	4.0	2.0	3.0
40679	10	3.0	1.0	2	2.0	4.0	2.0	3.0
40681	10	3.0	1.0	1	4.0	4.0	2.0	2.0
40683	10	3.0	1.0	1	4.0	4.0	2.0	4.0
40684	10	3.0	3.0	1	4.0	4.0	2.0	3.0
40685	10	3.0	3.0	0	4.0	4.0	2.0	4.0
40686	10	1.0	1.0	1	4.0	4.0	2.0	3.0
40687	10	1.0	3.0	1	4.0	4.0	2.0	2.0
40688	10	1.0	3.0	1	4.0	4.0	2.0	3.0
40689	10	3.0	1.0	1	4.0	4.0	2.0	3.0
40691	10	3.0	1.0	1	2.0	4.0	4.0	4.0
40692	10	3.0	1.0	1	4.0	4.0	2.0	4.0
40694	10	3.0	1.0	1	4.0	4.0	2.0	2.0
40699	10	3.0	3.0	1	4.0	4.0	2.0	1.0
40700	10	3.0	1.0	1	2.0	4.0	4.0	3.0
40703	10	3.0	1.0	1	4.0	4.0	2.0	3.0
40707	10	3.0	3.0	0	4.0	4.0	2.0	1.0
40709	10	3.0	1.0	1	2.0	4.0	4.0	4.0
40711	10	3.0	3.0	0	4.0	4.0	2.0	3.0
40716	10	3.0	3.0	0	4.0	4.0	2.0	4.0
40717	10	3.0	3.0	0	4.0	4.0	2.0	2.0
40719	10	3.0	1.0	1	4.0	4.0	2.0	2.0
40721	10	3.0	3.0	1	4.0	4.0	2.0	2.0
40722	10	3.0	3.0	2	4.0	4.0	2.0	5.0
40724	10	1.0	3.0	1	4.0	4.0	2.0	3.0
40727	10	1.0	1.0	1	4.0	4.0	2.0	1.0
40730	10	3.0	1.0	1	4.0	4.0	2.0	2.0
40734	10	3.0	3.0	0	2.0	4.0	2.0	4.0
40735	10	3.0	1.0	1	2.0	4.0	2.0	4.0
40740	10	3.0	3.0	0	4.0	4.0	2.0	3.0
40741	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40742	10	1.0	1.0	3	2.0	4.0	4.0	3.0
40743	10	3.0	3.0	0	2.0	4.0	2.0	2.0
40744	10	1.0	1.0	1	2.0	4.0	2.0	4.0
40746	10	3.0	1.0	1	2.0	4.0	2.0	2.0
40748	10	1.0	1.0	1	4.0	4.0	2.0	3.0
40751	10	1.0	1.0	2	4.0	4.0	2.0	4.0
40753	10	3.0	1.0	1	2.0	4.0	4.0	1.0
40755	10	3.0	3.0	0	2.0	4.0	2.0	4.0
40756	10	1.0	1.0	1	4.0	4.0	2.0	2.0
40757	10	3.0	1.0	0	2.0	4.0	2.0	3.0
40758	10	3.0	1.0	2	2.0	4.0	2.0	3.0
40761	10	3.0	1.0	3	2.0	4.0	2.0	3.0
40762	10	3.0	3.0	1	2.0	4.0	4.0	1.0
40764	10	3.0	3.0	0	4.0	4.0	2.0	1.0
40765	10	3.0	1.0	1	4.0	4.0	2.0	3.0
40768	10	3.0	1.0	1	4.0	4.0	2.0	3.0
40770	10	1.0	1.0	1	4.0	4.0	2.0	3.0
40772	10	1.0	3.0	2	4.0	4.0	2.0	4.0
40773	10	1.0	1.0	1	4.0	4.0	2.0	4.0
40779	10	3.0	1.0	1	4.0	4.0	2.0	4.0
40780	10	3.0	1.0	1	4.0	2.0	2.0	4.0
40786	10	3.0	3.0	0	2.0	4.0	4.0	4.0
40788	10	1.0	1.0	5	2.0	4.0	2.0	7.0
40794	10	3.0	3.0	1	4.0	4.0	2.0	2.0
40795	10	3.0	3.0	2	4.0	4.0	2.0	3.0
40800	10	3.0	1.0	1	2.0	4.0	2.0	1.0
40803	10	1.0	1.0	1	2.0	4.0	2.0	3.0
40808	10	3.0	3.0	0	2.0	4.0	4.0	2.0
40810	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40811	10	3.0	3.0	0	2.0	4.0	2.0	3.0
40812	10	1.0	1.0	1	4.0	4.0	2.0	1.0
40815	10	3.0	1.0	2	2.0	4.0	2.0	2.0
40816	10	3.0	1.0	1	2.0	4.0	2.0	2.0
40817	10	3.0	3.0	0	2.0	4.0	2.0	2.0
40818	10	3.0	3.0	1	4.0	4.0	2.0	3.0
40821	10	1.0	1.0	0	4.0	4.0	2.0	4.0
40824	10	3.0	3.0	0	2.0	4.0	4.0	1.0
40829	10	3.0	1.0	1	2.0	4.0	2.0	99.0
40834	10	1.0	1.0	3	4.0	4.0	2.0	6.0
40835	10	3.0	3.0	0	4.0	4.0	2.0	2.0
40839	10	3.0	1.0	1	2.0	4.0	2.0	2.0
40841	10	3.0	1.0	2	2.0	4.0	2.0	5.0
40842	10	1.0	1.0	3	2.0	2.0	4.0	6.0
40844	10	3.0	1.0	2	2.0	4.0	2.0	5.0
40845	10	1.0	1.0	1	4.0	4.0	2.0	4.0
40846	10	3.0	1.0	1	2.0	2.0	4.0	5.0
40848	10	1.0	1.0	2	2.0	2.0	4.0	3.0
40850	10	3.0	3.0	0	2.0	4.0	4.0	2.0
40853	10	3.0	1.0	1	2.0	4.0	4.0	4.0
40855	10	3.0	3.0	0	4.0	4.0	2.0	4.0
40859	10	3.0	3.0	0	2.0	4.0	4.0	3.0
40864	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40870	10	3.0	3.0	0	2.0	4.0	4.0	1.0
40877	10	3.0	3.0	0	4.0	4.0	2.0	1.0
40879	10	3.0	3.0	0	2.0	4.0	2.0	3.0
40885	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40887	10	3.0	3.0	0	2.0	4.0	2.0	4.0
40888	10	3.0	3.0	0	4.0	4.0	2.0	4.0
40889	10	3.0	3.0	2	4.0	4.0	2.0	2.0
40890	10	1.0	1.0	1	2.0	4.0	2.0	5.0
40894	10	3.0	1.0	1	2.0	4.0	2.0	4.0
40896	10	3.0	3.0	0	4.0	4.0	2.0	4.0
40898	10	3.0	3.0	1	4.0	4.0	2.0	4.0
40899	10	1.0	1.0	5	4.0	4.0	2.0	7.0
40903	10	3.0	3.0	1	4.0	2.0	4.0	2.0
40915	10	1.0	3.0	3	2.0	4.0	2.0	4.0
40916	10	1.0	1.0	4	4.0	2.0	2.0	4.0
40917	10	1.0	1.0	5	2.0	4.0	2.0	6.0
40920	10	3.0	3.0	1	2.0	4.0	4.0	3.0
40921	10	1.0	1.0	2	2.0	4.0	2.0	3.0
40922	10	3.0	3.0	2	4.0	4.0	2.0	3.0
40923	10	3.0	1.0	1	4.0	4.0	2.0	3.0
40925	10	3.0	3.0	0	2.0	4.0	4.0	2.0
40928	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40929	10	1.0	1.0	1	2.0	4.0	2.0	4.0
40931	10	3.0	1.0	1	4.0	4.0	2.0	4.0
40935	10	3.0	1.0	1	2.0	4.0	4.0	1.0
40937	10	3.0	5.0	1	2.0	4.0	2.0	4.0
40938	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40940	10	1.0	1.0	1	2.0	4.0	2.0	3.0
40942	10	1.0	3.0	0	2.0	4.0	2.0	3.0
40943	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40944	10	1.0	1.0	2	2.0	4.0	4.0	4.0
40947	10	1.0	1.0	1	2.0	4.0	2.0	4.0
40950	10	3.0	1.0	1	2.0	4.0	2.0	4.0
40952	10	3.0	3.0	1	2.0	4.0	4.0	3.0
40957	10	3.0	3.0	3	2.0	4.0	4.0	3.0
40962	10	3.0	3.0	2	4.0	4.0	2.0	3.0
40964	10	1.0	1.0	1	4.0	4.0	2.0	4.0
40965	10	3.0	3.0	3	2.0	4.0	4.0	4.0
40967	10	1.0	3.0	2	2.0	4.0	4.0	7.0
40972	10	3.0	1.0	2	2.0	4.0	2.0	3.0
40974	10	3.0	3.0	0	2.0	4.0	2.0	3.0
40975	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40979	10	3.0	1.0	1	2.0	4.0	4.0	3.0
40986	10	3.0	1.0	1	2.0	4.0	4.0	4.0
40987	10	3.0	1.0	1	2.0	4.0	4.0	4.0
40990	10	1.0	3.0	1	2.0	4.0	4.0	2.0
40992	10	3.0	1.0	2	2.0	4.0	2.0	3.0
40994	10	3.0	3.0	1	2.0	4.0	4.0	2.0
40996	10	3.0	1.0	1	2.0	4.0	2.0	3.0
40999	10	3.0	1.0	2	2.0	4.0	4.0	4.0
41000	10	3.0	1.0	1	2.0	4.0	2.0	4.0
41002	10	1.0	1.0	1	2.0	4.0	2.0	3.0
41004	10	3.0	1.0	1	2.0	4.0	2.0	2.0
41008	10	3.0	3.0	0	2.0	4.0	2.0	3.0
41014	10	3.0	3.0	0	2.0	4.0	2.0	2.0
41017	10	3.0	1.0	1	2.0	4.0	2.0	4.0
41018	10	1.0	1.0	1	2.0	4.0	2.0	3.0
41021	10	3.0	1.0	1	2.0	4.0	2.0	3.0
41022	10	3.0	1.0	3	2.0	4.0	2.0	3.0
41029	10	3.0	3.0	0	2.0	4.0	2.0	3.0
41030	10	1.0	3.0	2	2.0	4.0	2.0	2.0
41033	10	3.0	1.0	1	2.0	4.0	2.0	3.0
41034	10	3.0	3.0	0	2.0	4.0	2.0	2.0
41036	10	3.0	1.0	0	2.0	4.0	2.0	2.0
41038	10	3.0	3.0	1	2.0	4.0	2.0	2.0
41088	10	1.0	1.0	1	4.0	4.0	2.0	1.0
41090	10	3.0	3.0	1	4.0	4.0	2.0	2.0
41091	10	3.0	1.0	1	4.0	4.0	2.0	3.0
41094	10	3.0	3.0	0	2.0	4.0	4.0	3.0
41096	10	3.0	3.0	1	4.0	4.0	2.0	2.0
41098	10	3.0	1.0	0	4.0	4.0	2.0	2.0
41099	10	3.0	1.0	1	4.0	4.0	2.0	4.0
41101	10	3.0	1.0	0	4.0	4.0	2.0	2.0
41104	10	3.0	3.0	0	4.0	4.0	2.0	2.0
41107	10	3.0	1.0	1	2.0	4.0	4.0	7.0
41109	10	1.0	3.0	1	4.0	4.0	2.0	4.0
41110	10	3.0	1.0	2	4.0	4.0	2.0	2.0
41111	10	3.0	3.0	2	4.0	4.0	2.0	3.0
41112	10	3.0	1.0	2	4.0	2.0	2.0	6.0
41113	10	1.0	1.0	1	4.0	4.0	2.0	3.0
41114	10	3.0	1.0	1	4.0	4.0	2.0	6.0
41116	10	1.0	3.0	1	4.0	4.0	2.0	2.0
41117	10	3.0	3.0	1	4.0	4.0	2.0	2.0
41121	10	1.0	3.0	1	2.0	4.0	4.0	3.0
41126	10	3.0	1.0	1	4.0	4.0	2.0	2.0
41127	10	3.0	1.0	1	4.0	4.0	2.0	3.0
41146	10	3.0	3.0	0	4.0	4.0	2.0	2.0
41149	10	1.0	1.0	2	4.0	4.0	2.0	6.0
41152	10	3.0	3.0	0	2.0	4.0	2.0	4.0
41154	10	1.0	3.0	1	4.0	4.0	2.0	4.0
41155	10	3.0	1.0	1	2.0	4.0	2.0	3.0
41157	10	3.0	3.0	1	2.0	4.0	2.0	5.0
41158	10	3.0	1.0	2	4.0	2.0	4.0	5.0
41159	10	1.0	1.0	2	4.0	4.0	2.0	3.0
41161	10	3.0	1.0	1	4.0	4.0	2.0	2.0
41162	10	3.0	1.0	1	2.0	4.0	2.0	4.0
41163	10	3.0	3.0	0	4.0	4.0	2.0	1.0
41165	10	3.0	1.0	1	2.0	4.0	4.0	2.0
41177	10	3.0	3.0	1	4.0	4.0	2.0	2.0
41178	10	3.0	5.0	1	2.0	4.0	2.0	3.0
41211	10	3.0	5.0	0	4.0	4.0	2.0	3.0
41213	10	3.0	3.0	1	2.0	4.0	2.0	3.0
41215	10	3.0	1.0	1	2.0	4.0	4.0	1.0
41225	10	3.0	3.0	1	4.0	4.0	2.0	3.0
41231	10	3.0	1.0	1	2.0	4.0	4.0	1.0
41244	10	1.0	3.0	1	2.0	4.0	4.0	4.0
41245	10	1.0	1.0	1	2.0	4.0	4.0	7.0
41246	10	1.0	1.0	3	2.0	4.0	4.0	7.0
41247	10	3.0	3.0	0	2.0	4.0	4.0	7.0
41252	10	3.0	3.0	2	4.0	4.0	2.0	3.0
41253	10	3.0	3.0	1	2.0	4.0	4.0	3.0
41254	10	3.0	1.0	2	4.0	4.0	2.0	4.0
41255	10	3.0	1.0	0	4.0	4.0	2.0	3.0
41258	10	3.0	1.0	0	4.0	4.0	2.0	1.0
41259	10	3.0	1.0	2	2.0	4.0	2.0	3.0
41262	10	3.0	1.0	0	4.0	4.0	2.0	1.0
41264	10	3.0	1.0	1	2.0	4.0	4.0	2.0
41265	10	3.0	1.0	1	4.0	4.0	2.0	4.0
41270	10	3.0	3.0	2	2.0	4.0	4.0	2.0
41271	10	3.0	3.0	1	2.0	4.0	4.0	1.0
41272	10	3.0	3.0	1	4.0	4.0	2.0	2.0
41274	10	3.0	3.0	1	2.0	4.0	4.0	3.0
41275	10	3.0	3.0	0	2.0	4.0	2.0	3.0
41276	10	3.0	3.0	0	2.0	4.0	4.0	2.0
41279	10	3.0	3.0	1	2.0	4.0	2.0	3.0
41280	10	3.0	3.0	0	2.0	4.0	4.0	3.0
41286	10	3.0	3.0	1	4.0	4.0	2.0	3.0
41299	10	3.0	1.0	2	2.0	4.0	2.0	3.0
41301	10	1.0	1.0	4	2.0	4.0	2.0	4.0
41302	10	3.0	1.0	2	2.0	4.0	2.0	4.0
41303	10	3.0	1.0	0	2.0	4.0	2.0	3.0
41305	10	3.0	1.0	2	2.0	4.0	2.0	4.0
41306	10	1.0	1.0	3	2.0	4.0	2.0	6.0
41309	10	3.0	1.0	1	4.0	4.0	2.0	4.0
41310	10	1.0	1.0	1	2.0	4.0	4.0	2.0
41311	10	3.0	3.0	0	2.0	4.0	4.0	3.0
41312	10	3.0	1.0	5	2.0	4.0	2.0	6.0
41313	10	3.0	3.0	1	2.0	4.0	4.0	4.0
41317	10	3.0	5.0	0	2.0	4.0	2.0	3.0
41319	10	3.0	3.0	1	2.0	4.0	2.0	4.0
41321	10	3.0	1.0	3	4.0	4.0	2.0	7.0
41324	10	3.0	1.0	2	4.0	4.0	2.0	3.0
41325	10	3.0	3.0	0	4.0	4.0	2.0	5.0
41333	10	3.0	3.0	0	2.0	4.0	2.0	2.0
41334	10	3.0	3.0	0	2.0	4.0	2.0	4.0
41336	10	3.0	1.0	1	4.0	4.0	2.0	2.0
41344	10	3.0	3.0	2	2.0	4.0	4.0	2.0
41345	10	3.0	3.0	1	2.0	4.0	4.0	2.0
41346	10	3.0	3.0	1	2.0	4.0	4.0	3.0
41351	10	3.0	1.0	1	4.0	4.0	2.0	2.0
41360	10	3.0	3.0	0	2.0	4.0	4.0	1.0
41362	10	3.0	5.0	1	4.0	4.0	2.0	4.0
41363	10	3.0	5.0	0	4.0	4.0	2.0	1.0
41365	10	3.0	1.0	1	2.0	4.0	4.0	2.0
41370	10	3.0	1.0	1	4.0	4.0	2.0	3.0
41376	10	3.0	1.0	1	2.0	4.0	4.0	3.0
41377	10	3.0	3.0	1	2.0	4.0	2.0	1.0
41381	10	3.0	3.0	1	2.0	4.0	4.0	3.0
41384	10	3.0	5.0	0	2.0	4.0	4.0	2.0
41385	10	3.0	1.0	1	2.0	4.0	4.0	2.0
41386	10	3.0	3.0	0	2.0	4.0	4.0	1.0
41387	10	3.0	3.0	0	2.0	4.0	2.0	5.0
41388	10	1.0	1.0	3	4.0	4.0	2.0	4.0
41392	10	3.0	3.0	0	4.0	4.0	2.0	4.0
41396	10	3.0	1.0	1	4.0	4.0	2.0	3.0
41399	10	3.0	3.0	1	2.0	4.0	2.0	4.0
41407	10	3.0	3.0	1	2.0	4.0	4.0	3.0
41425	10	3.0	1.0	1	2.0	4.0	4.0	2.0
41427	10	3.0	1.0	1	4.0	4.0	2.0	2.0
41438	10	3.0	1.0	1	2.0	4.0	4.0	4.0
41442	10	3.0	3.0	1	2.0	4.0	4.0	3.0
41445	10	3.0	3.0	1	2.0	4.0	4.0	2.0
41454	10	3.0	3.0	0	2.0	4.0	4.0	1.0
41470	10	1.0	1.0	1	2.0	4.0	4.0	2.0
41471	10	1.0	1.0	3	2.0	4.0	2.0	1.0
41476	10	1.0	1.0	1	2.0	4.0	4.0	2.0
41479	10	3.0	1.0	1	2.0	4.0	4.0	4.0
41480	10	3.0	3.0	0	2.0	4.0	2.0	3.0
41482	10	3.0	1.0	1	2.0	4.0	4.0	4.0
41485	10	3.0	1.0	1	4.0	4.0	2.0	2.0
41488	10	3.0	1.0	1	4.0	4.0	2.0	3.0
41489	10	3.0	1.0	1	4.0	4.0	2.0	2.0
41490	10	3.0	1.0	1	4.0	4.0	2.0	2.0
41503	10	3.0	3.0	0	4.0	4.0	2.0	2.0
41505	10	3.0	3.0	0	2.0	4.0	2.0	4.0
41508	10	3.0	3.0	0	2.0	4.0	4.0	2.0
41510	10	3.0	1.0	2	4.0	4.0	2.0	3.0
41512	10	3.0	1.0	1	2.0	4.0	4.0	3.0
41518	10	3.0	3.0	1	2.0	4.0	4.0	3.0
41525	10	3.0	3.0	2	2.0	4.0	2.0	4.0
41528	10	3.0	1.0	1	2.0	4.0	2.0	2.0
41529	10	3.0	1.0	1	2.0	4.0	2.0	3.0
41531	10	3.0	1.0	1	4.0	4.0	2.0	3.0
41535	10	3.0	3.0	0	2.0	4.0	2.0	2.0
41544	10	3.0	1.0	1	2.0	4.0	2.0	3.0
41551	10	3.0	1.0	1	2.0	4.0	4.0	2.0
41552	10	3.0	3.0	0	2.0	4.0	4.0	2.0
41559	10	3.0	1.0	1	2.0	4.0	2.0	4.0
41562	10	3.0	3.0	0	2.0	4.0	4.0	3.0
41572	10	3.0	3.0	0	2.0	4.0	4.0	2.0
41575	10	3.0	1.0	1	2.0	4.0	2.0	3.0
41579	10	3.0	1.0	1	4.0	4.0	2.0	2.0
41581	10	3.0	1.0	2	4.0	4.0	2.0	7.0
41583	10	1.0	1.0	2	4.0	4.0	2.0	4.0
41586	10	3.0	1.0	1	4.0	4.0	2.0	3.0
41588	10	3.0	3.0	0	4.0	4.0	2.0	4.0
41589	10	3.0	1.0	0	4.0	4.0	2.0	3.0
41594	10	3.0	1.0	2	4.0	4.0	2.0	3.0
41595	10	3.0	1.0	1	4.0	4.0	2.0	3.0
41598	10	3.0	1.0	1	2.0	4.0	4.0	1.0
41602	10	3.0	1.0	1	2.0	4.0	2.0	4.0
41610	10	3.0	3.0	0	2.0	4.0	4.0	1.0
41621	10	1.0	1.0	1	2.0	4.0	4.0	3.0
41623	10	3.0	3.0	0	2.0	4.0	2.0	2.0
41640	10	3.0	3.0	2	2.0	4.0	4.0	3.0
41642	10	3.0	3.0	1	2.0	4.0	2.0	3.0
41643	10	3.0	3.0	2	2.0	4.0	2.0	4.0
41644	10	3.0	3.0	1	2.0	4.0	4.0	2.0
41649	10	3.0	3.0	0	2.0	4.0	4.0	1.0
41698	10	1.0	1.0	1	2.0	4.0	4.0	1.0
41699	10	3.0	3.0	0	4.0	4.0	2.0	3.0
41702	10	1.0	1.0	1	2.0	4.0	4.0	2.0
41703	10	3.0	1.0	1	4.0	4.0	2.0	2.0
41707	10	3.0	3.0	0	2.0	4.0	2.0	1.0
41712	10	3.0	3.0	0	2.0	4.0	4.0	3.0
41737	10	3.0	3.0	1	4.0	4.0	2.0	2.0
41739	10	3.0	3.0	0	4.0	4.0	2.0	2.0
41741	10	3.0	1.0	1	4.0	4.0	2.0	4.0
41742	10	3.0	3.0	1	4.0	4.0	2.0	3.0
41743	10	3.0	3.0	0	4.0	4.0	2.0	3.0
41747	10	3.0	3.0	0	2.0	4.0	4.0	1.0
41749	10	3.0	1.0	1	2.0	4.0	2.0	5.0
41753	10	3.0	1.0	1	2.0	4.0	2.0	2.0
41754	10	3.0	3.0	0	4.0	4.0	2.0	1.0
41755	10	3.0	3.0	0	4.0	4.0	2.0	2.0
41759	10	3.0	1.0	1	2.0	4.0	4.0	3.0
41760	10	3.0	1.0	1	2.0	4.0	2.0	6.0
41762	10	3.0	1.0	1	2.0	4.0	2.0	3.0
41763	10	3.0	3.0	0	2.0	4.0	2.0	4.0
